label,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20
C,0.0,0.0,0.0,-0.0703045129776001,-0.045887887477874756,0.012976841927411442,-0.12543129920959473,-0.11774039268493652,0.0160853806146406,-0.16494274139404297,-0.16605931520462036,0.008460004740300064,-0.1969807744026184,-0.21525627374649048,0.0014846260155536584,-0.07534646987915039,-0.23249578475952148,0.05060732916081179,-0.09813147783279419,-0.31499695777893066,0.03809111744249094,-0.1303945779800415,-0.3400014042854309,0.022081226036789303,-0.15964621305465698,-0.3444523811340332,0.011860360317768937,-0.05492323637008667,-0.23970335721969604,0.027234287858846074,-0.08039873838424683,-0.34448182582855225,0.011544525549652462,-0.12474185228347778,-0.36117398738861084,-0.004195889066068048,-0.16106444597244263,-0.3446643352508545,-0.011757299377677555,-0.03683018684387207,-0.23612183332443237,-0.0012857663250542828,-0.06023889780044556,-0.343058705329895,-0.015647023989913578,-0.1073879599571228,-0.3614394962787628,-0.024372425004003162,-0.14383363723754883,-0.3474975824356079,-0.027077583669779415,-0.02284473180770874,-0.22259747982025146,-0.030749265178201313,-0.05065888166427612,-0.30986908078193665,-0.041448818593380565,-0.08767390251159668,-0.3378618359565735,-0.045800263135788555,-0.11889523267745972,-0.33916184306144714,-0.047117216586229915
C,0.0,0.0,0.0,-0.06524825096130371,-0.04445570707321167,0.0037311103285446734,-0.11997634172439575,-0.1164289116859436,0.001245534941290316,-0.15978091955184937,-0.16432148218154907,-0.009489013152460757,-0.19273805618286133,-0.2112712264060974,-0.018895562077204886,-0.07070982456207275,-0.23109078407287598,0.03199521890815049,-0.09477752447128296,-0.31652405858039856,0.011217772690315542,-0.1309298276901245,-0.33821484446525574,-0.00955115285728425,-0.16201108694076538,-0.3360854685306549,-0.02167585053507537,-0.05066251754760742,-0.2379589080810547,0.01331393673058301,-0.07741129398345947,-0.3456861972808838,-0.009547422910372916,-0.12385940551757812,-0.35785144567489624,-0.027983681569139662,-0.15995460748672485,-0.33592671155929565,-0.036377753401438895,-0.03272479772567749,-0.23447364568710327,-0.010481148297230902,-0.059590160846710205,-0.34197577834129333,-0.029363912800590697,-0.10850518941879272,-0.3547055125236511,-0.03969817915026397,-0.1443873643875122,-0.3354678153991699,-0.042629036391417685,-0.018509745597839355,-0.21987754106521606,-0.03564915367428512,-0.04825800657272339,-0.3051760196685791,-0.04839502581421584,-0.0864000916481018,-0.3302537798881531,-0.05370020427767486,-0.11792820692062378,-0.3278244137763977,-0.05522539773050994
C,0.0,0.0,0.0,-0.06831496953964233,-0.046048104763031006,0.006128922110036683,-0.12325942516326904,-0.12182056903839111,0.0016775466553724527,-0.16296839714050293,-0.1669611930847168,-0.010178119404628205,-0.19823819398880005,-0.20665913820266724,-0.020227135619535375,-0.06147134304046631,-0.23859483003616333,0.023380067670331073,-0.09312659502029419,-0.32578256726264954,-0.0014668441092737794,-0.13707447052001953,-0.341452956199646,-0.023650388693823743,-0.1727222204208374,-0.33164769411087036,-0.036234281486287045,-0.044091999530792236,-0.24126294255256653,0.003811699110627842,-0.08578985929489136,-0.3486019968986511,-0.021662555164112973,-0.13786578178405762,-0.35385701060295105,-0.03980705467463963,-0.17354893684387207,-0.3276256322860718,-0.04799492610098355,-0.033367156982421875,-0.23071682453155518,-0.020010357251777577,-0.07699644565582275,-0.32985198497772217,-0.03975241584183209,-0.13124287128448486,-0.34113264083862305,-0.04983644140364163,-0.16905933618545532,-0.324388325214386,-0.05315125313998692,-0.0309181809425354,-0.20774763822555542,-0.044619131362452435,-0.0703161358833313,-0.28401851654052734,-0.05725729790927403,-0.11137235164642334,-0.30964142084121704,-0.06305313808323376,-0.1448788046836853,-0.3139428496360779,-0.06539285135866635
C,0.0,0.0,0.0,-0.0697585940361023,-0.051229119300842285,0.00827527826791652,-0.12414443492889404,-0.1273556351661682,0.003748169291299064,-0.16500580310821533,-0.17211085557937622,-0.008981667103711288,-0.20162391662597656,-0.21154993772506714,-0.020056352595332783,-0.05963236093521118,-0.24256041646003723,0.02538659365987428,-0.09438222646713257,-0.3271785080432892,-9.407494630409019e-05,-0.1396523118019104,-0.34192728996276855,-0.022826271707657497,-0.17587703466415405,-0.33128079771995544,-0.03575382439279906,-0.04313552379608154,-0.2444351315498352,0.004037792218383629,-0.08783954381942749,-0.3506270945072174,-0.022187542746308964,-0.14100021123886108,-0.3546052575111389,-0.04059458954120032,-0.1768384575843811,-0.3272532820701599,-0.04891871718550078,-0.03404688835144043,-0.232465922832489,-0.021519374678376835,-0.08082276582717896,-0.33247092366218567,-0.041991633007768314,-0.13605201244354248,-0.34214603900909424,-0.05175218416238181,-0.17376887798309326,-0.3235403895378113,-0.054631379077676456,-0.034346938133239746,-0.20791172981262207,-0.04772697819257132,-0.07533878087997437,-0.2854848802089691,-0.0608016295530831,-0.11758863925933838,-0.3114178776741028,-0.06638439802313201,-0.15166449546813965,-0.3154210150241852,-0.06847161112213485
C,0.0,0.0,0.0,-0.07376956939697266,-0.061505138874053955,0.007528560922111183,-0.12812328338623047,-0.14078176021575928,-0.0011794463623289175,-0.17145395278930664,-0.18558239936828613,-0.016248808487688393,-0.2093132734298706,-0.21978312730789185,-0.0296231203371633,-0.04146343469619751,-0.2548992335796356,0.007181987386758237,-0.08885037899017334,-0.34156304597854614,-0.02055266803446898,-0.1401764154434204,-0.35089224576950073,-0.04287663033548483,-0.17876553535461426,-0.3366219997406006,-0.05537788128796706,-0.028490185737609863,-0.2489374279975891,-0.012954207382534833,-0.09238851070404053,-0.3588067889213562,-0.039726167231236786,-0.14707469940185547,-0.356934517621994,-0.05595742469969878,-0.1811092495918274,-0.32676857709884644,-0.0639212385410417,-0.028097927570343018,-0.2283671498298645,-0.0357540093952764,-0.09063529968261719,-0.32826370000839233,-0.05470111152473578,-0.14599841833114624,-0.3366644084453583,-0.06203911384884009,-0.1835651397705078,-0.3206615447998047,-0.06491734391394743,-0.04117381572723389,-0.19532883167266846,-0.05881040102187285,-0.09117591381072998,-0.270969957113266,-0.07128642803374419,-0.1326335072517395,-0.30184808373451233,-0.07676568931285033,-0.16622000932693481,-0.3161434531211853,-0.07964300668183455
C,0.0,0.0,0.0,-0.07253336906433105,-0.06152075529098511,0.0071015508332550326,-0.1252063512802124,-0.14165246486663818,-0.0014266648609861932,-0.16736698150634766,-0.18740606307983398,-0.015852395775795003,-0.20524412393569946,-0.22004348039627075,-0.028596608298897763,-0.03461861610412598,-0.253507137298584,0.00520253427785633,-0.0836019515991211,-0.34174197912216187,-0.02160821329343321,-0.13608026504516602,-0.35368889570236206,-0.043064115899682065,-0.17469054460525513,-0.3403743803501129,-0.055086756455779096,-0.0235593318939209,-0.2469404637813568,-0.013900066125273725,-0.08848464488983154,-0.3572070300579071,-0.0401278085588217,-0.14422541856765747,-0.3582703471183777,-0.055916643100857755,-0.17900961637496948,-0.32935476303100586,-0.06367942165124418,-0.026047170162200928,-0.2266715168952942,-0.035409195679307004,-0.08971917629241943,-0.32710176706314087,-0.05353139560210707,-0.14545071125030518,-0.3391799330711365,-0.060869811433434506,-0.18310046195983887,-0.32561272382736206,-0.06392403911340239,-0.042048871517181396,-0.1951109766960144,-0.05713035758125784,-0.09311950206756592,-0.27172380685806274,-0.06882072459447386,-0.13440072536468506,-0.3033411502838135,-0.07422517459380629,-0.16696423292160034,-0.31821978092193604,-0.07717846553313734
C,0.0,0.0,0.0,-0.06975919008255005,-0.05836254358291626,0.0074237776570384995,-0.12086403369903564,-0.13750243186950684,0.00040175815223619793,-0.1627005934715271,-0.18384331464767456,-0.012869186175578307,-0.1991811990737915,-0.21806550025939941,-0.02434858627390213,-0.03084409236907959,-0.24935820698738098,0.01170073036331587,-0.07659095525741577,-0.3332551121711731,-0.012868637626581858,-0.12803536653518677,-0.3454163670539856,-0.03386398911248989,-0.1668015718460083,-0.3335169553756714,-0.0460615469492609,-0.020585358142852783,-0.24571460485458374,-0.00727826630469508,-0.08156633377075195,-0.3513827323913574,-0.030926703882926176,-0.1364254355430603,-0.35293418169021606,-0.04641809075843639,-0.17143529653549194,-0.3257102966308594,-0.054446337220781515,-0.02320230007171631,-0.22889113426208496,-0.029099821520560454,-0.08342671394348145,-0.3280578553676605,-0.04607246950041599,-0.13831841945648193,-0.3386733829975128,-0.05348816647898502,-0.17572730779647827,-0.3244338631629944,-0.05679160862933941,-0.03878051042556763,-0.20100945234298706,-0.0512635833002264,-0.08980333805084229,-0.27640196681022644,-0.06298407301079578,-0.13173657655715942,-0.3064015507698059,-0.06868511572253055,-0.16534274816513062,-0.3197055757045746,-0.07179135218035526
C,0.0,0.0,0.0,-0.06745636463165283,-0.04654812812805176,0.005052595162993612,-0.12015849351882935,-0.12070560455322266,0.002169542942425551,-0.15896177291870117,-0.16703057289123535,-0.008454460421347676,-0.19047784805297852,-0.21249186992645264,-0.01696376852109438,-0.06334590911865234,-0.23551508784294128,0.030018730318403186,-0.08809816837310791,-0.3200128972530365,0.008594237497305812,-0.1265234351158142,-0.3418911099433899,-0.012121753537797986,-0.15904557704925537,-0.33855825662612915,-0.024131776535654126,-0.046415507793426514,-0.24066242575645447,0.01157119427458042,-0.07597082853317261,-0.34579887986183167,-0.010674920635068474,-0.12366479635238647,-0.3601977229118347,-0.02808270394220358,-0.15981298685073853,-0.33959731459617615,-0.03600499197258955,-0.03472954034805298,-0.23425990343093872,-0.011725334221267758,-0.06547832489013672,-0.3352314531803131,-0.02880056738271719,-0.11446237564086914,-0.3536858558654785,-0.03906610398902899,-0.15098178386688232,-0.340360164642334,-0.04282581969513899,-0.030116796493530273,-0.21650224924087524,-0.03627926274552351,-0.06073516607284546,-0.29349905252456665,-0.04712380632176405,-0.09751635789871216,-0.3233518600463867,-0.053062101596736966,-0.12866908311843872,-0.33048754930496216,-0.0556649731041432
C,0.0,0.0,0.0,-0.06634807586669922,-0.04796069860458374,0.011439910779543538,-0.11714869737625122,-0.11942976713180542,0.01598874727899613,-0.1541559100151062,-0.16948658227920532,0.010222576248295923,-0.18233203887939453,-0.2210199236869812,0.005348401765175481,-0.06654095649719238,-0.22548454999923706,0.05409853967542233,-0.08736419677734375,-0.3022680878639221,0.0455757273983437,-0.11633974313735962,-0.3294615149497986,0.03196063699836316,-0.14356106519699097,-0.33886221051216125,0.02284149515146794,-0.0479884147644043,-0.2348141074180603,0.03302722486371579,-0.07011425495147705,-0.3339475989341736,0.021718172977514882,-0.1112750768661499,-0.35428300499916077,0.008552188674755712,-0.14663022756576538,-0.3442467451095581,0.0020903937209624246,-0.031042873859405518,-0.23379448056221008,0.006594923945911546,-0.05310338735580444,-0.33576470613479614,-0.005364349887869935,-0.09755319356918335,-0.35530710220336914,-0.01234768734609304,-0.13213717937469482,-0.3440915048122406,-0.014102719103149752,-0.017840206623077393,-0.22389954328536987,-0.02102583398406921,-0.04383164644241333,-0.311378538608551,-0.029874638964585642,-0.08008921146392822,-0.33640414476394653,-0.03244206247215686,-0.10999053716659546,-0.3340057134628296,-0.03268456396942554
C,0.0,0.0,0.0,-0.06560015678405762,-0.046378374099731445,0.015724175329253853,-0.11545848846435547,-0.12005668878555298,0.02394881723348874,-0.15078037977218628,-0.17303115129470825,0.021049079204843224,-0.17834478616714478,-0.2256171703338623,0.018814124817893685,-0.06163662672042847,-0.21973949670791626,0.06454973919217366,-0.08136016130447388,-0.29215937852859497,0.06095762429659146,-0.10853719711303711,-0.3210222125053406,0.04940229160611409,-0.13576209545135498,-0.3338961601257324,0.04055481655423421,-0.043847501277923584,-0.23002824187278748,0.0421628157598235,-0.06703853607177734,-0.32111769914627075,0.03611302627150792,-0.10624706745147705,-0.3469075858592987,0.023748161922142685,-0.1422613263130188,-0.3458549380302429,0.016258657629535378,-0.02772468328475952,-0.23022931814193726,0.014362824800357998,-0.050204455852508545,-0.3258665204048157,0.006144964787111462,-0.0913042426109314,-0.35246795415878296,-0.0006690341290749302,-0.12618279457092285,-0.3507007360458374,-0.00367218633282107,-0.01499098539352417,-0.22326451539993286,-0.014474015963330089,-0.03927886486053467,-0.30599021911621094,-0.021526341606929122,-0.07205039262771606,-0.33714205026626587,-0.024391236995413124,-0.10130059719085693,-0.34498536586761475,-0.025680796523644744
C,0.0,0.0,0.0,-0.06501728296279907,-0.03828608989715576,0.008351009400342946,-0.11618643999099731,-0.11038541793823242,0.015711409101044183,-0.15203392505645752,-0.16728538274765015,0.014190565855955128,-0.17767882347106934,-0.2212274670600891,0.014139484675382619,-0.06732398271560669,-0.2052738070487976,0.059159013503943925,-0.08645749092102051,-0.27215123176574707,0.05729110451952124,-0.11151885986328125,-0.3027838170528412,0.047378911698018555,-0.1362694501876831,-0.3194786310195923,0.039726796621238236,-0.04947006702423096,-0.21772301197052002,0.04314884828940535,-0.07286512851715088,-0.3005446195602417,0.04014313879028464,-0.1080750823020935,-0.32966142892837524,0.030026924857651238,-0.140791118144989,-0.33699893951416016,0.02353917534068728,-0.03126859664916992,-0.22265762090682983,0.021509702378665452,-0.05377697944641113,-0.30924543738365173,0.01553930627719069,-0.09006160497665405,-0.33669963479042053,0.010123413117383961,-0.1209564208984375,-0.3392922878265381,0.007986846441184525,-0.012955844402313232,-0.22272777557373047,-0.0017380081668818548,-0.03211694955825806,-0.3020647168159485,-0.007040603956426139,-0.06352531909942627,-0.33846455812454224,-0.00931033579095697,-0.09267449378967285,-0.3524089455604553,-0.010140549330259319
C,0.0,0.0,0.0,-0.06527602672576904,-0.03290510177612305,0.005258294458059254,-0.11748045682907104,-0.10316896438598633,0.012863818260399285,-0.15359729528427124,-0.16001152992248535,0.012415782252816143,-0.17951005697250366,-0.2135182023048401,0.013831075916556301,-0.07189661264419556,-0.19863605499267578,0.058191681916383686,-0.0906670093536377,-0.2678516209125519,0.054325594271091404,-0.11665409803390503,-0.29445138573646545,0.04264764365044016,-0.14303892850875854,-0.30453747510910034,0.03463145595279116,-0.05302029848098755,-0.21305474638938904,0.04448811587181467,-0.07534080743789673,-0.295862078666687,0.0407990540215053,-0.11195093393325806,-0.3231213688850403,0.02993130188670534,-0.1456034779548645,-0.3270489573478699,0.023412286008266392,-0.03354090452194214,-0.21876266598701477,0.024652621413139286,-0.055537283420562744,-0.30581146478652954,0.018571120391158047,-0.09391993284225464,-0.3323536813259125,0.012276029849914494,-0.12684684991836548,-0.3337133824825287,0.010017910676566544,-0.013568520545959473,-0.21918711066246033,0.002926686250162902,-0.03360295295715332,-0.2984467148780823,-0.002576910720648584,-0.06567376852035522,-0.3313654363155365,-0.005407942288996992,-0.09502732753753662,-0.3422987461090088,-0.006211086937668142
C,0.0,0.0,0.0,-0.06621623039245605,-0.03635150194168091,0.001081765073394081,-0.11866623163223267,-0.10610741376876831,0.004877285708715817,-0.15621113777160645,-0.16418302059173584,0.0018310341081075876,-0.1828663945198059,-0.21869900822639465,0.0004671723552007734,-0.08077925443649292,-0.2035917043685913,0.0469865069287323,-0.10352987051010132,-0.27306652069091797,0.038777449776461026,-0.13043642044067383,-0.3000309467315674,0.024419519727160832,-0.15840601921081543,-0.3127884268760681,0.013947965254118344,-0.06100761890411377,-0.2183842658996582,0.034210202892353436,-0.08653700351715088,-0.3004874885082245,0.02525556055181255,-0.1212126612663269,-0.328677773475647,0.011130119350781342,-0.15448951721191406,-0.33275306224823,0.0020293534296058624,-0.04010862112045288,-0.22277483344078064,0.015624589894940755,-0.06296658515930176,-0.3097348213195801,0.005731503156056306,-0.09878510236740112,-0.33808034658432007,-0.002698445317292908,-0.13169467449188232,-0.3408004641532898,-0.006850843640933135,-0.017430424690246582,-0.21907007694244385,-0.004934816478709081,-0.0380549430847168,-0.29607728123664856,-0.013872554848859409,-0.06909370422363281,-0.33036285638809204,-0.019134980018208125,-0.09944206476211548,-0.343555748462677,-0.021854976515243152
C,0.0,0.0,0.0,-0.06587910652160645,-0.03215515613555908,0.003354438792207759,-0.12161648273468018,-0.0993572473526001,0.006815655135774534,-0.16054439544677734,-0.15326952934265137,0.002447843763270896,-0.18841946125030518,-0.20737403631210327,-0.0003225090252314544,-0.08440351486206055,-0.2066863775253296,0.04710994472470276,-0.10892331600189209,-0.2770780026912689,0.03879166206088058,-0.13746356964111328,-0.3038482666015625,0.025299960726165693,-0.16600894927978516,-0.3157697319984436,0.015751611420178335,-0.06565248966217041,-0.22105765342712402,0.03207785075273506,-0.0952754020690918,-0.30577337741851807,0.022455140927100103,-0.13389736413955688,-0.3303789496421814,0.009516495258772295,-0.16842371225357056,-0.3300129175186157,0.001870449611210745,-0.04596036672592163,-0.22521740198135376,0.011338966877424639,-0.07454699277877808,-0.31350386142730713,0.0001680917127444559,-0.11552286148071289,-0.3354790508747101,-0.007605910788065273,-0.14969408512115479,-0.3330584764480591,-0.010597767329549868,-0.025073885917663574,-0.22148561477661133,-0.011203935391044695,-0.04703998565673828,-0.3029622435569763,-0.020897269270157892,-0.08007478713989258,-0.33691859245300293,-0.026197213700747568,-0.11027204990386963,-0.3484533131122589,-0.028588252163267214
C,0.0,0.0,0.0,-0.06702166795730591,-0.03520071506500244,0.003894731220540848,-0.1239514946937561,-0.10329437255859375,0.006832125414845791,-0.16357433795928955,-0.15650206804275513,0.00205820105479404,-0.19311654567718506,-0.2080896496772766,-0.001265458478840742,-0.08985024690628052,-0.20919638872146606,0.043866465151992884,-0.11301779747009277,-0.28292351961135864,0.03236131584712609,-0.14035797119140625,-0.3085724115371704,0.01668153359064206,-0.16852259635925293,-0.31800752878189087,0.0058826387903962996,-0.07075458765029907,-0.22385245561599731,0.028072133944121447,-0.09848713874816895,-0.3110218048095703,0.014799347431150522,-0.1366584300994873,-0.333980530500412,-0.0004290631404302303,-0.1717536449432373,-0.33039915561676025,-0.009412052757355127,-0.05073791742324829,-0.22807437181472778,0.006784043092963543,-0.07598960399627686,-0.3193397521972656,-0.006177726383569393,-0.11633056402206421,-0.3425314724445343,-0.015230388096782121,-0.1506901979446411,-0.3386537432670593,-0.01914621861210719,-0.0291823148727417,-0.2231290638446808,-0.01620635920694724,-0.05127918720245361,-0.3023161292076111,-0.026776129096063528,-0.0850534439086914,-0.33696839213371277,-0.033002739488395605,-0.11661273241043091,-0.3481573760509491,-0.036163413613351736
C,0.0,0.0,0.0,-0.06849968433380127,-0.03489351272583008,0.009965836907440462,-0.1264936923980713,-0.10272806882858276,0.014433908181899824,-0.16659492254257202,-0.1507725715637207,0.00916477842133645,-0.1991746425628662,-0.1978292465209961,0.004888666699343958,-0.08897370100021362,-0.21464020013809204,0.050766485648864546,-0.112418532371521,-0.2893080711364746,0.04036729307722453,-0.14213591814041138,-0.31426262855529785,0.024919207113498487,-0.17188644409179688,-0.32300668954849243,0.014045459123963155,-0.06972461938858032,-0.22597754001617432,0.030265700909012594,-0.09740740060806274,-0.3204563856124878,0.015454933884257116,-0.13983154296875,-0.3385573923587799,-0.0008308082831263164,-0.17611372470855713,-0.32585394382476807,-0.009294023831671439,-0.05097717046737671,-0.22682255506515503,0.004555281157308855,-0.07843464612960815,-0.32423996925354004,-0.009212959652131758,-0.12405288219451904,-0.3431903123855591,-0.01884216172743436,-0.1604669690132141,-0.3327316641807556,-0.022262054589873514,-0.032769620418548584,-0.21918749809265137,-0.022423920315986834,-0.0585554838180542,-0.30242276191711426,-0.033060089779382906,-0.09523969888687134,-0.3327876031398773,-0.03883456913877126,-0.1272221803665161,-0.33754289150238037,-0.0413385975186884
C,0.0,0.0,0.0,-0.06768697500228882,-0.03666043281555176,0.007521874200520529,-0.12531393766403198,-0.10577082633972168,0.008877197209713472,-0.16620171070098877,-0.15262627601623535,0.0010942679820260537,-0.1983952522277832,-0.19991958141326904,-0.005582158058913933,-0.08701169490814209,-0.22021076083183289,0.04200224943828346,-0.11189621686935425,-0.300746887922287,0.026515116844294084,-0.14411073923110962,-0.322181761264801,0.008875408139047636,-0.17327159643173218,-0.32452934980392456,-0.002189604170652615,-0.06681680679321289,-0.2294197976589203,0.02178153202306987,-0.09420228004455566,-0.3325023651123047,0.0027810625489479435,-0.13887077569961548,-0.34496212005615234,-0.01422210789847611,-0.17474651336669922,-0.32436394691467285,-0.02198488644886254,-0.047263503074645996,-0.22793424129486084,-0.0035570632443153727,-0.07418864965438843,-0.33110231161117554,-0.019732287224414335,-0.12261343002319336,-0.34549668431282043,-0.029224295239927756,-0.1596304178237915,-0.32978832721710205,-0.03184499598670243,-0.029240190982818604,-0.2164359986782074,-0.030190978270056235,-0.058215975761413574,-0.3015694320201874,-0.04159644253182648,-0.09592366218566895,-0.3290479779243469,-0.04666392512250184,-0.12766891717910767,-0.33026787638664246,-0.048245657306196676
C,0.0,0.0,0.0,-0.07209497690200806,-0.04107928276062012,0.011044772161525884,-0.13029378652572632,-0.10975152254104614,0.01368978415278832,-0.17103111743927002,-0.15628653764724731,0.006074122438562313,-0.20376431941986084,-0.20342862606048584,-0.0007570622313011199,-0.09084022045135498,-0.22638630867004395,0.04877326526342074,-0.11644589900970459,-0.3058639168739319,0.034701715043169656,-0.14832764863967896,-0.32711976766586304,0.01704927236436049,-0.17800426483154297,-0.33011674880981445,0.005487665353697935,-0.06959521770477295,-0.23590758442878723,0.026454605913144746,-0.0991981029510498,-0.33695197105407715,0.008992925105971494,-0.14295798540115356,-0.349189817905426,-0.009018336603062949,-0.1784687638282776,-0.3295995593070984,-0.018282097944634756,-0.04961371421813965,-0.23408955335617065,-0.0010065629087563366,-0.07789599895477295,-0.33643296360969543,-0.016691605740803084,-0.12642478942871094,-0.34914833307266235,-0.027348940441029868,-0.16320496797561646,-0.33200788497924805,-0.03129311762155851,-0.03184020519256592,-0.22153732180595398,-0.02948361187578996,-0.062344253063201904,-0.3051528334617615,-0.04049405939282735,-0.10114973783493042,-0.3292360305786133,-0.045735300698893866,-0.1329951286315918,-0.3271264433860779,-0.04786147660912832
C,0.0,0.0,0.0,-0.06905055046081543,-0.04141819477081299,0.008770271297748877,-0.1277216672897339,-0.11048763990402222,0.008742389362510039,-0.1688264012336731,-0.15766549110412598,-0.0008041712220574482,-0.20092111825942993,-0.2059963345527649,-0.009286994021181272,-0.08638554811477661,-0.22378146648406982,0.04115155441706975,-0.11273181438446045,-0.3049066662788391,0.02463308079188664,-0.14577966928482056,-0.3265500068664551,0.006441354844923808,-0.17613035440444946,-0.32866716384887695,-0.00493504656458299,-0.06515675783157349,-0.23187461495399475,0.019548286777194335,-0.09544503688812256,-0.3346882462501526,-0.00014572693305581197,-0.14043009281158447,-0.34687310457229614,-0.01717486316317718,-0.17707937955856323,-0.32711029052734375,-0.025197607371751474,-0.04573643207550049,-0.22927886247634888,-0.007098423689399169,-0.07527613639831543,-0.3325122892856598,-0.023900334629956888,-0.12312465906143188,-0.34621280431747437,-0.03282155366593997,-0.1603459119796753,-0.33083146810531616,-0.03533320026451747,-0.02888089418411255,-0.2161175012588501,-0.034873346704785035,-0.06100231409072876,-0.2980536222457886,-0.046548913139645265,-0.09882652759552002,-0.3244338631629944,-0.05116895483786266,-0.13147878646850586,-0.3263082206249237,-0.052630676794592546
C,0.0,0.0,0.0,-0.0721583366394043,-0.04347419738769531,0.011839195354099274,-0.13003450632095337,-0.11225193738937378,0.013325428789670468,-0.17123574018478394,-0.15773528814315796,0.004135742983038426,-0.20126128196716309,-0.2066270112991333,-0.004037747425769567,-0.08477884531021118,-0.2276478111743927,0.04868658093195677,-0.11150860786437988,-0.30463120341300964,0.03367352319341421,-0.14613670110702515,-0.32394886016845703,0.015510319000298978,-0.17751729488372803,-0.3244103789329529,0.0038847995122921475,-0.06329226493835449,-0.2359972894191742,0.025279632037694455,-0.09502202272415161,-0.33552688360214233,0.007078606834824086,-0.14114820957183838,-0.3467233180999756,-0.010462988899831771,-0.1781328320503235,-0.32545989751815796,-0.019175568396036624,-0.04420626163482666,-0.23267829418182373,-0.003320531720106601,-0.07678055763244629,-0.33361002802848816,-0.019512492963855266,-0.12633782625198364,-0.34267133474349976,-0.02875139171797514,-0.16303080320358276,-0.3220593333244324,-0.03154788332599878,-0.029609858989715576,-0.21884387731552124,-0.032935870611851215,-0.06431573629379272,-0.3018687069416046,-0.04443800243157625,-0.10416793823242188,-0.32224342226982117,-0.048876726800386905,-0.13691926002502441,-0.3167932629585266,-0.05022438409346819
C,0.0,0.0,0.0,-0.0691068172454834,-0.04123729467391968,0.00906691270427018,-0.12460285425186157,-0.11231964826583862,0.007649609712075289,-0.16354155540466309,-0.15750491619110107,-0.002995484848383967,-0.19507646560668945,-0.20252496004104614,-0.012326177782256309,-0.07941257953643799,-0.23009100556373596,0.034492610381107625,-0.1044243574142456,-0.3170211911201477,0.013713546455960568,-0.14232659339904785,-0.3340170383453369,-0.006422595693607036,-0.17270946502685547,-0.3259837031364441,-0.017791851996321384,-0.058551251888275146,-0.23504573106765747,0.012632171982090767,-0.08805924654006958,-0.34360969066619873,-0.009527806765277091,-0.13563472032546997,-0.35149461030960083,-0.026578317968983356,-0.16897404193878174,-0.3239745497703552,-0.03404891641332597,-0.04067152738571167,-0.22898322343826294,-0.014019083804328147,-0.07037049531936646,-0.3331449329853058,-0.030833130343694393,-0.12135523557662964,-0.34244251251220703,-0.04054711909486741,-0.15677952766418457,-0.3200663924217224,-0.0439484022696206,-0.027330458164215088,-0.21231454610824585,-0.04171774686767549,-0.059620022773742676,-0.29295608401298523,-0.052747437371749584,-0.0997883677482605,-0.3129394054412842,-0.05790958331419915,-0.13251256942749023,-0.30638808012008667,-0.0600037962336728
C,0.0,0.0,0.0,-0.0686192512512207,-0.04382777214050293,0.004526249086239886,-0.12329047918319702,-0.11542421579360962,-0.00013588616590709535,-0.161967933177948,-0.15954196453094482,-0.012308286084106612,-0.19365429878234863,-0.20210564136505127,-0.02260511326628034,-0.07201355695724487,-0.2323697805404663,0.023662642063328576,-0.1008913516998291,-0.32124024629592896,-0.003107822314149189,-0.1427210569381714,-0.33384576439857483,-0.026484304620197463,-0.1757790446281433,-0.3209457993507385,-0.03930263551907842,-0.05222618579864502,-0.23633667826652527,0.004338357550778937,-0.08928662538528442,-0.343186616897583,-0.024030295713117766,-0.13891112804412842,-0.34524717926979065,-0.04358124691086118,-0.17194104194641113,-0.3157888650894165,-0.05166139039235418,-0.03662919998168945,-0.2273317277431488,-0.019645496784022498,-0.07600849866867065,-0.32545343041419983,-0.04114590170817678,-0.12792468070983887,-0.3317544460296631,-0.05186011600332563,-0.16315531730651855,-0.31060540676116943,-0.054692759691050696,-0.026612043380737305,-0.2056179642677307,-0.044656574307254004,-0.06478798389434814,-0.27849242091178894,-0.058338209567835975,-0.10484921932220459,-0.3006806969642639,-0.06461868393259351,-0.13690125942230225,-0.301256388425827,-0.06670410889225309
